,statefips,population_percentage,year,pop
24,28,0.009148016376014133,2088,4017461
25,29,0.018576168057901295,2088,8157947
26,30,0.0032461960416577495,2088,1425606
27,31,0.005987000533527601,2088,2629263
28,32,0.008878474887471824,2088,3899089
29,33,0.004217661846431668,2088,1852237
30,34,0.027189562541505247,2088,11940623
31,35,0.006343591915871422,2088,2785865
32,36,0.05959814099451796,2088,26173239
33,37,0.03210242183156689,2088,14098164
34,38,0.002275401581454853,2088,999270
35,39,0.03521457050272876,2088,15464901
36,40,0.012282084447419859,2088,5393825
37,41,0.012916723254020832,2088,5672534
38,42,0.03844229785523771,2088,16882396
39,44,0.003220473474419058,2088,1414310
40,45,0.015702544756100535,2088,6895961
41,46,0.0027314425918269552,2088,1199546
42,47,0.020764828564057303,2088,9119124
43,48,0.08939463520698565,2088,39258727
44,49,0.00931424464852193,2088,4090462
45,50,0.001862068155968288,2088,817750
46,51,0.0261155924909049,2088,11468976
47,53,0.023052327774681965,2088,10123706
48,54,0.005463076516856651,2088,2399176
49,55,0.017831982600923876,2088,7831129
50,56,0.0017936682143497545,2088,787711
0,01,0.014970436787955795,2089,6589447
1,02,0.002275529136923347,2089,1001606
2,04,0.021689021640862737,2089,9546727
3,05,0.009320243112264008,2089,4102435
4,06,0.12230287192714974,2089,53833321
5,08,0.017756731587958065,2089,7815874
6,09,0.01043140565209895,2089,4591529
7,10,0.0029587464366834407,2089,1302334
8,11,0.002152642869920702,2089,947516
9,12,0.06537436282980477,2089,28775441
10,13,0.03266061127514278,2089,14376025
11,15,0.004202026231372576,2089,1849581
12,16,0.005410322260465776,2089,2381429
13,17,0.037175487433334264,2089,16363311
14,18,0.02075180783610234,2089,9134199
15,19,0.009749782795695034,2089,4291503
16,20,0.008604620010060703,2089,3787444
17,21,0.013632225514201353,2089,6000415
18,22,0.014265135608531945,2089,6278999
19,23,0.004156089479100424,2089,1829361
20,24,0.01857404325233401,2089,8175625
21,25,0.02100358554729542,2089,9245022
22,26,0.03037665340713026,2089,13370709
23,27,0.01654041970468687,2089,7280497
24,28,0.009148016376014133,2089,4026627
25,29,0.018576168057901295,2089,8176560
26,30,0.0032461960416577495,2089,1428859
27,31,0.005987000533527601,2089,2635262
28,32,0.008878474887471824,2089,3907985
29,33,0.004217661846431668,2089,1856463
30,34,0.027189562541505247,2089,11967867
31,35,0.006343591915871422,2089,2792221
32,36,0.05959814099451796,2089,26232956
33,37,0.03210242183156689,2089,14130330
34,38,0.002275401581454853,2089,1001550
35,39,0.03521457050272876,2089,15500186
36,40,0.012282084447419859,2089,5406131
37,41,0.012916723254020832,2089,5685477
38,42,0.03844229785523771,2089,16920916
39,44,0.003220473474419058,2089,1417536
40,45,0.015702544756100535,2089,6911695
41,46,0.0027314425918269552,2089,1202283
42,47,0.020764828564057303,2089,9139930
43,48,0.08939463520698565,2089,39348300
44,49,0.00931424464852193,2089,4099795
45,50,0.001862068155968288,2089,819615
46,51,0.0261155924909049,2089,11495144
47,53,0.023052327774681965,2089,10146805
48,54,0.005463076516856651,2089,2404650
49,55,0.017831982600923876,2089,7848997
50,56,0.0017936682143497545,2089,789508
0,01,0.014970436787955795,2090,6604268
1,02,0.002275529136923347,2090,1003859
2,04,0.021689021640862737,2090,9568199
3,05,0.009320243112264008,2090,4111663
4,06,0.12230287192714974,2090,53954401
5,08,0.017756731587958065,2090,7833453
6,09,0.01043140565209895,2090,4601856
7,10,0.0029587464366834407,2090,1305263
8,11,0.002152642869920702,2090,949647
9,12,0.06537436282980477,2090,28840162
10,13,0.03266061127514278,2090,14408359
11,15,0.004202026231372576,2090,1853741
12,16,0.005410322260465776,2090,2386785
13,17,0.037175487433334264,2090,16400115
14,18,0.02075180783610234,2090,9154743
15,19,0.009749782795695034,2090,4301156
16,20,0.008604620010060703,2090,3795963
17,21,0.013632225514201353,2090,6013911
18,22,0.014265135608531945,2090,6293122
19,23,0.004156089479100424,2090,1833475
20,24,0.01857404325233401,2090,8194013
21,25,0.02100358554729542,2090,9265816
22,26,0.03037665340713026,2090,13400782
23,27,0.01654041970468687,2090,7296872
24,28,0.009148016376014133,2090,4035684
25,29,0.018576168057901295,2090,8194951
26,30,0.0032461960416577495,2090,1432072
27,31,0.005987000533527601,2090,2641189
28,32,0.008878474887471824,2090,3916775
29,33,0.004217661846431668,2090,1860638
30,34,0.027189562541505247,2090,11994784
31,35,0.006343591915871422,2090,2798501
32,36,0.05959814099451796,2090,26291958
33,37,0.03210242183156689,2090,14162112
34,38,0.002275401581454853,2090,1003803
35,39,0.03521457050272876,2090,15535049
36,40,0.012282084447419859,2090,5418291
37,41,0.012916723254020832,2090,5698264
38,42,0.03844229785523771,2090,16958973
39,44,0.003220473474419058,2090,1420725
40,45,0.015702544756100535,2090,6927240
41,46,0.0027314425918269552,2090,1204987
42,47,0.020764828564057303,2090,9160487
43,48,0.08939463520698565,2090,39436801
44,49,0.00931424464852193,2090,4109016
45,50,0.001862068155968288,2090,821459
46,51,0.0261155924909049,2090,11520998
47,53,0.023052327774681965,2090,10169627
48,54,0.005463076516856651,2090,2410058
49,55,0.017831982600923876,2090,7866650
50,56,0.0017936682143497545,2090,791284
0,01,0.014970436787955795,2091,6618909
1,02,0.002275529136923347,2091,1006084
2,04,0.021689021640862737,2091,9589411
3,05,0.009320243112264008,2091,4120778
4,06,0.12230287192714974,2091,54074013
5,08,0.017756731587958065,2091,7850819
6,09,0.01043140565209895,2091,4612058
7,10,0.0029587464366834407,2091,1308156
8,11,0.002152642869920702,2091,951752
9,12,0.06537436282980477,2091,28904098
10,13,0.03266061127514278,2091,14440301
11,15,0.004202026231372576,2091,1857850
12,16,0.005410322260465776,2091,2392077
13,17,0.037175487433334264,2091,16436473
14,18,0.02075180783610234,2091,9175038
15,19,0.009749782795695034,2091,4310691
16,20,0.008604620010060703,2091,3804378
17,21,0.013632225514201353,2091,6027243
18,22,0.014265135608531945,2091,6307073
19,23,0.004156089479100424,2091,1837540
20,24,0.01857404325233401,2091,8212179
21,25,0.02100358554729542,2091,9286357
22,26,0.03037665340713026,2091,13430491
23,27,0.01654041970468687,2091,7313049
24,28,0.009148016376014133,2091,4044631
25,29,0.018576168057901295,2091,8213118
26,30,0.0032461960416577495,2091,1435247
27,31,0.005987000533527601,2091,2647045
28,32,0.008878474887471824,2091,3925458
29,33,0.004217661846431668,2091,1864763
30,34,0.027189562541505247,2091,12021376
31,35,0.006343591915871422,2091,2804705
32,36,0.05959814099451796,2091,26350245
33,37,0.03210242183156689,2091,14193508
34,38,0.002275401581454853,2091,1006028
35,39,0.03521457050272876,2091,15569488
36,40,0.012282084447419859,2091,5430303
37,41,0.012916723254020832,2091,5710897
38,42,0.03844229785523771,2091,16996570
39,44,0.003220473474419058,2091,1423874
40,45,0.015702544756100535,2091,6942598
41,46,0.0027314425918269552,2091,1207658
42,47,0.020764828564057303,2091,9180795
43,48,0.08939463520698565,2091,39524229
44,49,0.00931424464852193,2091,4118126
45,50,0.001862068155968288,2091,823280
46,51,0.0261155924909049,2091,11546539
47,53,0.023052327774681965,2091,10192172
48,54,0.005463076516856651,2091,2415401
49,55,0.017831982600923876,2091,7884090
50,56,0.0017936682143497545,2091,793038
0,01,0.014970436787955795,2092,6633386
1,02,0.002275529136923347,2092,1008285
2,04,0.021689021640862737,2092,9610384
3,05,0.009320243112264008,2092,4129790
4,06,0.12230287192714974,2092,54192280
5,08,0.017756731587958065,2092,7867990
6,09,0.01043140565209895,2092,4622145
7,10,0.0029587464366834407,2092,1311018
8,11,0.002152642869920702,2092,953834
9,12,0.06537436282980477,2092,28967315
10,13,0.03266061127514278,2092,14471884
11,15,0.004202026231372576,2092,1861914
12,16,0.005410322260465776,2092,2397308
13,17,0.037175487433334264,2092,16472421
14,18,0.02075180783610234,2092,9195105
15,19,0.009749782795695034,2092,4320119
16,20,0.008604620010060703,2092,3812699
17,21,0.013632225514201353,2092,6040425
18,22,0.014265135608531945,2092,6320867
19,23,0.004156089479100424,2092,1841559
20,24,0.01857404325233401,2092,8230140
21,25,0.02100358554729542,2092,9306668
22,26,0.03037665340713026,2092,13459865
23,27,0.01654041970468687,2092,7329043
24,28,0.009148016376014133,2092,4053477
25,29,0.018576168057901295,2092,8231081
26,30,0.0032461960416577495,2092,1438386
27,31,0.005987000533527601,2092,2652834
28,32,0.008878474887471824,2092,3934043
29,33,0.004217661846431668,2092,1868842
30,34,0.027189562541505247,2092,12047668
31,35,0.006343591915871422,2092,2810839
32,36,0.05959814099451796,2092,26407877
33,37,0.03210242183156689,2092,14224551
34,38,0.002275401581454853,2092,1008228
35,39,0.03521457050272876,2092,15603541
36,40,0.012282084447419859,2092,5442179
37,41,0.012916723254020832,2092,5723387
38,42,0.03844229785523771,2092,17033744
39,44,0.003220473474419058,2092,1426989
40,45,0.015702544756100535,2092,6957782
41,46,0.0027314425918269552,2092,1210299
42,47,0.020764828564057303,2092,9200875
43,48,0.08939463520698565,2092,39610673
44,49,0.00931424464852193,2092,4127132
45,50,0.001862068155968288,2092,825081
46,51,0.0261155924909049,2092,11571793
47,53,0.023052327774681965,2092,10214463
48,54,0.005463076516856651,2092,2420684
49,55,0.017831982600923876,2092,7901334
50,56,0.0017936682143497545,2092,794773
0,01,0.014970436787955795,2093,6647682
1,02,0.002275529136923347,2093,1010458
2,04,0.021689021640862737,2093,9631097
3,05,0.009320243112264008,2093,4138691
4,06,0.12230287192714974,2093,54309079
5,08,0.017756731587958065,2093,7884948
6,09,0.01043140565209895,2093,4632107
7,10,0.0029587464366834407,2093,1313843
8,11,0.002152642869920702,2093,955890
9,12,0.06537436282980477,2093,29029747
10,13,0.03266061127514278,2093,14503075
11,15,0.004202026231372576,2093,1865927
12,16,0.005410322260465776,2093,2402475
13,17,0.037175487433334264,2093,16507924
14,18,0.02075180783610234,2093,9214923
15,19,0.009749782795695034,2093,4329430
16,20,0.008604620010060703,2093,3820916
17,21,0.013632225514201353,2093,6053444
18,22,0.014265135608531945,2093,6334491
19,23,0.004156089479100424,2093,1845528
20,24,0.01857404325233401,2093,8247878
21,25,0.02100358554729542,2093,9326726
22,26,0.03037665340713026,2093,13488874
23,27,0.01654041970468687,2093,7344840
24,28,0.009148016376014133,2093,4062213
25,29,0.018576168057901295,2093,8248822
26,30,0.0032461960416577495,2093,1441486
27,31,0.005987000533527601,2093,2658552
28,32,0.008878474887471824,2093,3942522
29,33,0.004217661846431668,2093,1872870
30,34,0.027189562541505247,2093,12073634
31,35,0.006343591915871422,2093,2816897
32,36,0.05959814099451796,2093,26464793
33,37,0.03210242183156689,2093,14255209
34,38,0.002275401581454853,2093,1010401
35,39,0.03521457050272876,2093,15637171
36,40,0.012282084447419859,2093,5453909
37,41,0.012916723254020832,2093,5735723
38,42,0.03844229785523771,2093,17070456
39,44,0.003220473474419058,2093,1430064
40,45,0.015702544756100535,2093,6972778
41,46,0.0027314425918269552,2093,1212908
42,47,0.020764828564057303,2093,9220705
43,48,0.08939463520698565,2093,39696045
44,49,0.00931424464852193,2093,4136028
45,50,0.001862068155968288,2093,826859
46,51,0.0261155924909049,2093,11596733
47,53,0.023052327774681965,2093,10236478
48,54,0.005463076516856651,2093,2425901
49,55,0.017831982600923876,2093,7918363
50,56,0.0017936682143497545,2093,796486
0,01,0.014970436787955795,2094,6661799
1,02,0.002275529136923347,2094,1012604
2,04,0.021689021640862737,2094,9651550
3,05,0.009320243112264008,2094,4147480
4,06,0.12230287192714974,2094,54424411
5,08,0.017756731587958065,2094,7901692
6,09,0.01043140565209895,2094,4641944
7,10,0.0029587464366834407,2094,1316633
8,11,0.002152642869920702,2094,957920
9,12,0.06537436282980477,2094,29091395
10,13,0.03266061127514278,2094,14533874
11,15,0.004202026231372576,2094,1869889
12,16,0.005410322260465776,2094,2407577
13,17,0.037175487433334264,2094,16542980
14,18,0.02075180783610234,2094,9234492
15,19,0.009749782795695034,2094,4338624
16,20,0.008604620010060703,2094,3829030
17,21,0.013632225514201353,2094,6066299
18,22,0.014265135608531945,2094,6347943
19,23,0.004156089479100424,2094,1849447
20,24,0.01857404325233401,2094,8265394
21,25,0.02100358554729542,2094,9346533
22,26,0.03037665340713026,2094,13517520
23,27,0.01654041970468687,2094,7360437
24,28,0.009148016376014133,2094,4070840
25,29,0.018576168057901295,2094,8266339
26,30,0.0032461960416577495,2094,1444547
27,31,0.005987000533527601,2094,2664197
28,32,0.008878474887471824,2094,3950895
29,33,0.004217661846431668,2094,1876847
30,34,0.027189562541505247,2094,12099274
31,35,0.006343591915871422,2094,2822879
32,36,0.05959814099451796,2094,26520994
33,37,0.03210242183156689,2094,14285481
34,38,0.002275401581454853,2094,1012547
35,39,0.03521457050272876,2094,15670378
36,40,0.012282084447419859,2094,5465491
37,41,0.012916723254020832,2094,5747903
38,42,0.03844229785523771,2094,17106707
39,44,0.003220473474419058,2094,1433101
40,45,0.015702544756100535,2094,6987585
41,46,0.0027314425918269552,2094,1215484
42,47,0.020764828564057303,2094,9240286
43,48,0.08939463520698565,2094,39780344
44,49,0.00931424464852193,2094,4144811
45,50,0.001862068155968288,2094,828615
46,51,0.0261155924909049,2094,11621360
47,53,0.023052327774681965,2094,10258217
48,54,0.005463076516856651,2094,2431053
49,55,0.017831982600923876,2094,7935179
50,56,0.0017936682143497545,2094,798177
0,01,0.014970436787955795,2095,6675752
1,02,0.002275529136923347,2095,1014724
2,04,0.021689021640862737,2095,9671764
3,05,0.009320243112264008,2095,4156167
4,06,0.12230287192714974,2095,54538397
5,08,0.017756731587958065,2095,7918242
6,09,0.01043140565209895,2095,4651666
7,10,0.0029587464366834407,2095,1319391
8,11,0.002152642869920702,2095,959926
9,12,0.06537436282980477,2095,29152324
10,13,0.03266061127514278,2095,14564314
11,15,0.004202026231372576,2095,1873805
12,16,0.005410322260465776,2095,2412620
13,17,0.037175487433334264,2095,16577628
14,18,0.02075180783610234,2095,9253833
15,19,0.009749782795695034,2095,4347711
16,20,0.008604620010060703,2095,3837050
17,21,0.013632225514201353,2095,6079005
18,22,0.014265135608531945,2095,6361238
19,23,0.004156089479100424,2095,1853321
20,24,0.01857404325233401,2095,8282705
21,25,0.02100358554729542,2095,9366108
22,26,0.03037665340713026,2095,13545831
23,27,0.01654041970468687,2095,7375853
24,28,0.009148016376014133,2095,4079366
25,29,0.018576168057901295,2095,8283652
26,30,0.0032461960416577495,2095,1447573
27,31,0.005987000533527601,2095,2669777
28,32,0.008878474887471824,2095,3959169
29,33,0.004217661846431668,2095,1880778
30,34,0.027189562541505247,2095,12124614
31,35,0.006343591915871422,2095,2828792
32,36,0.05959814099451796,2095,26576539
33,37,0.03210242183156689,2095,14315401
34,38,0.002275401581454853,2095,1014668
35,39,0.03521457050272876,2095,15703198
36,40,0.012282084447419859,2095,5476938
37,41,0.012916723254020832,2095,5759941
38,42,0.03844229785523771,2095,17142535
39,44,0.003220473474419058,2095,1436103
40,45,0.015702544756100535,2095,7002220
41,46,0.0027314425918269552,2095,1218029
42,47,0.020764828564057303,2095,9259639
43,48,0.08939463520698565,2095,39863660
44,49,0.00931424464852193,2095,4153492
45,50,0.001862068155968288,2095,830350
46,51,0.0261155924909049,2095,11645700
47,53,0.023052327774681965,2095,10279701
48,54,0.005463076516856651,2095,2436144
49,55,0.017831982600923876,2095,7951798
50,56,0.0017936682143497545,2095,799849
0,01,0.014970436787955795,2096,6689495
1,02,0.002275529136923347,2096,1016813
2,04,0.021689021640862737,2096,9691674
3,05,0.009320243112264008,2096,4164723
4,06,0.12230287192714974,2096,54650671
5,08,0.017756731587958065,2096,7934542
6,09,0.01043140565209895,2096,4661242
7,10,0.0029587464366834407,2096,1322107
8,11,0.002152642869920702,2096,961902
9,12,0.06537436282980477,2096,29212338
10,13,0.03266061127514278,2096,14594296
11,15,0.004202026231372576,2096,1877663
12,16,0.005410322260465776,2096,2417586
13,17,0.037175487433334264,2096,16611755
14,18,0.02075180783610234,2096,9272883
15,19,0.009749782795695034,2096,4356661
16,20,0.008604620010060703,2096,3844949
17,21,0.013632225514201353,2096,6091519
18,22,0.014265135608531945,2096,6374333
19,23,0.004156089479100424,2096,1857136
20,24,0.01857404325233401,2096,8299756
21,25,0.02100358554729542,2096,9385389
22,26,0.03037665340713026,2096,13573716
23,27,0.01654041970468687,2096,7391037
24,28,0.009148016376014133,2096,4087764
25,29,0.018576168057901295,2096,8300705
26,30,0.0032461960416577495,2096,1450553
27,31,0.005987000533527601,2096,2675273
28,32,0.008878474887471824,2096,3967320
29,33,0.004217661846431668,2096,1884650
30,34,0.027189562541505247,2096,12149574
31,35,0.006343591915871422,2096,2834615
32,36,0.05959814099451796,2096,26631251
33,37,0.03210242183156689,2096,14344871
34,38,0.002275401581454853,2096,1016756
35,39,0.03521457050272876,2096,15735525
36,40,0.012282084447419859,2096,5488213
37,41,0.012916723254020832,2096,5771799
38,42,0.03844229785523771,2096,17177825
39,44,0.003220473474419058,2096,1439059
40,45,0.015702544756100535,2096,7016635
41,46,0.0027314425918269552,2096,1220537
42,47,0.020764828564057303,2096,9278701
43,48,0.08939463520698565,2096,39945725
44,49,0.00931424464852193,2096,4162042
45,50,0.001862068155968288,2096,832060
46,51,0.0261155924909049,2096,11669674
47,53,0.023052327774681965,2096,10300864
48,54,0.005463076516856651,2096,2441159
49,55,0.017831982600923876,2096,7968168
50,56,0.0017936682143497545,2096,801495
0,01,0.014970436787955795,2097,6703058
1,02,0.002275529136923347,2097,1018875
2,04,0.021689021640862737,2097,9711325
3,05,0.009320243112264008,2097,4173167
4,06,0.12230287192714974,2097,54761478
5,08,0.017756731587958065,2097,7950630
6,09,0.01043140565209895,2097,4670693
7,10,0.0029587464366834407,2097,1324788
8,11,0.002152642869920702,2097,963852
9,12,0.06537436282980477,2097,29271567
10,13,0.03266061127514278,2097,14623887
11,15,0.004202026231372576,2097,1881470
12,16,0.005410322260465776,2097,2422488
13,17,0.037175487433334264,2097,16645436
14,18,0.02075180783610234,2097,9291684
15,19,0.009749782795695034,2097,4365494
16,20,0.008604620010060703,2097,3852744
17,21,0.013632225514201353,2097,6103870
18,22,0.014265135608531945,2097,6387257
19,23,0.004156089479100424,2097,1860902
20,24,0.01857404325233401,2097,8316584
21,25,0.02100358554729542,2097,9404418
22,26,0.03037665340713026,2097,13601238
23,27,0.01654041970468687,2097,7406023
24,28,0.009148016376014133,2097,4096052
25,29,0.018576168057901295,2097,8317535
26,30,0.0032461960416577495,2097,1453494
27,31,0.005987000533527601,2097,2680697
28,32,0.008878474887471824,2097,3975364
29,33,0.004217661846431668,2097,1888471
30,34,0.027189562541505247,2097,12174208
31,35,0.006343591915871422,2097,2840362
32,36,0.05959814099451796,2097,26685246
33,37,0.03210242183156689,2097,14373956
34,38,0.002275401581454853,2097,1018818
35,39,0.03521457050272876,2097,15767430
36,40,0.012282084447419859,2097,5499340
37,41,0.012916723254020832,2097,5783502
38,42,0.03844229785523771,2097,17212654
39,44,0.003220473474419058,2097,1441977
40,45,0.015702544756100535,2097,7030862
41,46,0.0027314425918269552,2097,1223012
42,47,0.020764828564057303,2097,9297514
43,48,0.08939463520698565,2097,40026716
44,49,0.00931424464852193,2097,4170481
45,50,0.001862068155968288,2097,833747
46,51,0.0261155924909049,2097,11693335
47,53,0.023052327774681965,2097,10321749
48,54,0.005463076516856651,2097,2446109
49,55,0.017831982600923876,2097,7984324
50,56,0.0017936682143497545,2097,803120
0,01,0.014970436787955795,2098,6716427
1,02,0.002275529136923347,2098,1020907
2,04,0.021689021640862737,2098,9730693
3,05,0.009320243112264008,2098,4181490
4,06,0.12230287192714974,2098,54870694
5,08,0.017756731587958065,2098,7966487
6,09,0.01043140565209895,2098,4680008
7,10,0.0029587464366834407,2098,1327430
8,11,0.002152642869920702,2098,965775
9,12,0.06537436282980477,2098,29329946
10,13,0.03266061127514278,2098,14653053
11,15,0.004202026231372576,2098,1885222
12,16,0.005410322260465776,2098,2427319
13,17,0.037175487433334264,2098,16678634
14,18,0.02075180783610234,2098,9310216
15,19,0.009749782795695034,2098,4374201
16,20,0.008604620010060703,2098,3860428
17,21,0.013632225514201353,2098,6116043
18,22,0.014265135608531945,2098,6399996
19,23,0.004156089479100424,2098,1864613
20,24,0.01857404325233401,2098,8333170
21,25,0.02100358554729542,2098,9423175
22,26,0.03037665340713026,2098,13628364
23,27,0.01654041970468687,2098,7420793
24,28,0.009148016376014133,2098,4104221
25,29,0.018576168057901295,2098,8334123
26,30,0.0032461960416577495,2098,1456393
27,31,0.005987000533527601,2098,2686044
28,32,0.008878474887471824,2098,3983292
29,33,0.004217661846431668,2098,1892237
30,34,0.027189562541505247,2098,12198488
31,35,0.006343591915871422,2098,2846027
32,36,0.05959814099451796,2098,26738468
33,37,0.03210242183156689,2098,14402623
34,38,0.002275401581454853,2098,1020850
35,39,0.03521457050272876,2098,15798876
36,40,0.012282084447419859,2098,5510308
37,41,0.012916723254020832,2098,5795036
38,42,0.03844229785523771,2098,17246983
39,44,0.003220473474419058,2098,1444853
40,45,0.015702544756100535,2098,7044884
41,46,0.0027314425918269552,2098,1225451
42,47,0.020764828564057303,2098,9316057
43,48,0.08939463520698565,2098,40106546
44,49,0.00931424464852193,2098,4178799
45,50,0.001862068155968288,2098,835409
46,51,0.0261155924909049,2098,11716656
47,53,0.023052327774681965,2098,10342335
48,54,0.005463076516856651,2098,2450987
49,55,0.017831982600923876,2098,8000248
50,56,0.0017936682143497545,2098,804722
0,01,0.014970436787955795,2099,6729556
1,02,0.002275529136923347,2099,1022903
2,04,0.021689021640862737,2099,9749714
3,05,0.009320243112264008,2099,4189664
4,06,0.12230287192714974,2099,54977954
5,08,0.017756731587958065,2099,7982059
6,09,0.01043140565209895,2099,4689157
7,10,0.0029587464366834407,2099,1330025
8,11,0.002152642869920702,2099,967662
9,12,0.06537436282980477,2099,29387280
10,13,0.03266061127514278,2099,14681696
11,15,0.004202026231372576,2099,1888907
12,16,0.005410322260465776,2099,2432064
13,17,0.037175487433334264,2099,16711237
14,18,0.02075180783610234,2099,9328415
15,19,0.009749782795695034,2099,4382752
16,20,0.008604620010060703,2099,3867975
17,21,0.013632225514201353,2099,6127999
18,22,0.014265135608531945,2099,6412507
19,23,0.004156089479100424,2099,1868258
20,24,0.01857404325233401,2099,8349460
21,25,0.02100358554729542,2099,9441595
22,26,0.03037665340713026,2099,13655004
23,27,0.01654041970468687,2099,7435299
24,28,0.009148016376014133,2099,4112244
25,29,0.018576168057901295,2099,8350415
26,30,0.0032461960416577495,2099,1459240
27,31,0.005987000533527601,2099,2691294
28,32,0.008878474887471824,2099,3991079
29,33,0.004217661846431668,2099,1895936
30,34,0.027189562541505247,2099,12222334
31,35,0.006343591915871422,2099,2851590
32,36,0.05959814099451796,2099,26790735
33,37,0.03210242183156689,2099,14430777
34,38,0.002275401581454853,2099,1022845
35,39,0.03521457050272876,2099,15829759
36,40,0.012282084447419859,2099,5521079
37,41,0.012916723254020832,2099,5806364
38,42,0.03844229785523771,2099,17280697
39,44,0.003220473474419058,2099,1447677
40,45,0.015702544756100535,2099,7058655
41,46,0.0027314425918269552,2099,1227846
42,47,0.020764828564057303,2099,9334268
43,48,0.08939463520698565,2099,40184945
44,49,0.00931424464852193,2099,4186967
45,50,0.001862068155968288,2099,837042
46,51,0.0261155924909049,2099,11739559
47,53,0.023052327774681965,2099,10362552
48,54,0.005463076516856651,2099,2455779
49,55,0.017831982600923876,2099,8015886
50,56,0.0017936682143497545,2099,806295
0,01,0.014970436787955795,2100,6742460
1,02,0.002275529136923347,2100,1024864
2,04,0.021689021640862737,2100,9768410
3,05,0.009320243112264008,2100,4197698
4,06,0.12230287192714974,2100,55083379
5,08,0.017756731587958065,2100,7997366
6,09,0.01043140565209895,2100,4698149
7,10,0.0029587464366834407,2100,1332575
8,11,0.002152642869920702,2100,969518
9,12,0.06537436282980477,2100,29443632
10,13,0.03266061127514278,2100,14709849
11,15,0.004202026231372576,2100,1892530
12,16,0.005410322260465776,2100,2436728
13,17,0.037175487433334264,2100,16743282
14,18,0.02075180783610234,2100,9346303
15,19,0.009749782795695034,2100,4391156
16,20,0.008604620010060703,2100,3875392
17,21,0.013632225514201353,2100,6139750
18,22,0.014265135608531945,2100,6424803
19,23,0.004156089479100424,2100,1871840
20,24,0.01857404325233401,2100,8365470
21,25,0.02100358554729542,2100,9459700
22,26,0.03037665340713026,2100,13681189
23,27,0.01654041970468687,2100,7449557
24,28,0.009148016376014133,2100,4120129
25,29,0.018576168057901295,2100,8366427
26,30,0.0032461960416577495,2100,1462038
27,31,0.005987000533527601,2100,2696455
28,32,0.008878474887471824,2100,3998732
29,33,0.004217661846431668,2100,1899572
30,34,0.027189562541505247,2100,12245771
31,35,0.006343591915871422,2100,2857059
32,36,0.05959814099451796,2100,26842109
33,37,0.03210242183156689,2100,14458449
34,38,0.002275401581454853,2100,1024807
35,39,0.03521457050272876,2100,15860114
36,40,0.012282084447419859,2100,5531667
37,41,0.012916723254020832,2100,5817498
38,42,0.03844229785523771,2100,17313834
39,44,0.003220473474419058,2100,1450453
40,45,0.015702544756100535,2100,7072191
41,46,0.0027314425918269552,2100,1230201
42,47,0.020764828564057303,2100,9352167
43,48,0.08939463520698565,2100,40262003
44,49,0.00931424464852193,2100,4194996
45,50,0.001862068155968288,2100,838648
46,51,0.0261155924909049,2100,11762071
47,53,0.023052327774681965,2100,10382423
48,54,0.005463076516856651,2100,2460488
49,55,0.017831982600923876,2100,8031257
50,56,0.0017936682143497545,2100,807841
